DATE,rconsnp09Q3,rconsnp09Q4,rconsnp10Q1,rconsnp10Q2,rconsnp10Q3,rconsnp10Q4,rconsnp11Q1,rconsnp11Q2,rconsnp11Q3,rconsnp11Q4,rconsnp12Q1,rconsnp12Q2,rconsnp12Q3,rconsnp12Q4,rconsnp13Q1,rconsnp13Q2,rconsnp13Q3,rconsnp13Q4,rconsnp14Q1,rconsnp14Q2,rconsnp14Q3,rconsnp14Q4,rconsnp15Q1,rconsnp15Q2,rconsnp15Q3,rconsnp15Q4,rconsnp16Q1,rconsnp16Q2,rconsnp16Q3,rconsnp16Q4,rconsnp17Q1,rconsnp17Q2,rconsnp17Q3,rconsnp17Q4,rconsnp18Q1,rconsnp18Q2,rconsnp18Q3,rconsnp18Q4,rconsnp19Q1,rconsnp19Q2,rconsnp19Q3,rconsnp19Q4,rconsnp20Q1,rconsnp20Q2,rconsnp20Q3,rconsnp20Q4,rconsnp21Q1,rconsnp21Q2,rconsnp21Q3,rconsnp21Q4,rconsnp22Q1
1993:Q2,123.8,123.8,123.8,123.8,123.8,123.8,123.8,123.8,123.7,123.7,123.7,123.7,123.7,123.7,123.7,123.7,112.6,112.6,112.6,112.6,112.6,112.6,112.6,112.6,112.6,112.6,112.6,112.6,112.6,112.6,112.6,112.6,112.6,112.6,112.6,112.6,112.4,112.4,112.4,112.4,112.4,112.4,112.4,112.4,112.4,112.4,112.4,112.4,112.4,112.4,112.4
1993:Q3,126.9,126.9,126.9,126.9,126.9,126.9,126.9,126.9,126.9,126.9,126.9,126.9,126.9,126.9,126.9,126.9,115.6,115.6,115.6,115.6,115.6,115.6,115.6,115.6,115.6,115.6,115.6,115.6,115.6,115.6,115.6,115.6,115.6,115.6,115.6,115.6,115.4,115.4,115.4,115.4,115.4,115.4,115.4,115.4,115.4,115.4,115.4,115.4,115.4,115.4,115.4
1993:Q4,128.4,128.4,128.4,128.4,128.4,128.4,128.4,128.4,128.4,128.4,128.4,128.4,128.4,128.4,128.4,128.4,117.1,117.1,117.1,117.1,117.1,117.1,117.1,117.1,117.1,117.1,117.1,117.1,117.1,117.1,117.1,117.1,117.1,117.1,117.1,117.1,116.9,116.9,116.9,116.9,116.9,116.9,116.9,116.9,116.9,116.9,116.9,116.9,116.9,116.9,116.9
1994:Q1,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,120.1,120.1,120.1,120.1,120.1,120.1,120.1,120.1,120.1,120.1,120.1,120.1,120.1,120.1,120.1,120.1,120.1,120.1,120.1,120.1,119.9,119.9,119.9,119.9,119.9,119.9,119.9,119.9,119.9,119.9,119.9,119.9,119.9,119.9,119.9
1994:Q2,134.8,134.8,134.8,134.8,134.8,134.8,134.8,134.8,134.7,134.7,134.7,134.7,134.7,134.7,134.7,134.7,123.2,123.2,123.2,123.2,123.2,123.2,123.2,123.2,123.2,123.2,123.2,123.2,123.2,123.2,123.2,123.2,123.2,123.2,123.2,123.2,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123
1994:Q3,138.2,138.2,138.2,138.2,138.2,138.2,138.2,138.2,138.1,138.1,138.1,138.1,138.1,138.1,138.1,138.1,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2
1994:Q4,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5
1995:Q1,140.3,140.3,140.3,140.3,140.3,140.3,140.3,140.3,140.2,140.2,140.2,140.2,140.2,140.2,140.2,140.2,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.2,128.2,128.2,128.2,128.2,128.2,128.2,128.2,128.2,128.2,128.2,128.2,128.2,128.2,128.2
1995:Q2,141.6,141.6,141.6,141.6,141.6,141.6,141.6,141.6,141.5,141.5,141.5,141.5,141.5,141.5,141.5,141.5,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.7,129.5,129.5,129.5,129.5,129.5,129.5,129.5,129.5,129.5,129.5,129.5,129.5,129.5,129.5,129.5
1995:Q3,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,142.2,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1
1995:Q4,145.1,145.1,145.1,145.1,145.1,145.1,145.1,145.1,145,145,145,145,145,145,145,145,132.8,132.8,132.8,132.8,132.8,132.8,132.8,132.8,132.8,132.8,132.8,132.8,132.8,132.8,132.8,132.8,132.8,132.8,132.8,132.8,132.6,132.6,132.6,132.6,132.6,132.6,132.6,132.6,132.6,132.6,132.6,132.6,132.6,132.6,132.6
1996:Q1,150,150,150,150,150,150,150,150,149.9,149.9,149.9,149.9,149.9,149.9,149.9,149.9,137.2,137.2,137.2,137.2,137.2,137.2,137.2,137.2,137.2,137.2,137.2,137.2,137.2,137.2,137.2,137.2,137.2,137.2,137.2,137.2,136.9,136.9,136.9,136.9,136.9,136.9,136.9,136.9,136.9,136.9,136.9,136.9,136.9,136.9,136.9
1996:Q2,151.8,151.8,151.8,151.8,151.8,151.8,151.8,151.8,151.7,151.7,151.7,151.7,151.7,151.7,151.7,151.7,138.7,138.7,138.7,138.7,138.7,138.7,138.7,138.7,138.7,138.7,138.7,138.7,138.7,138.7,138.7,138.7,138.7,138.7,138.7,138.7,138.5,138.5,138.5,138.5,138.5,138.5,138.5,138.5,138.5,138.5,138.5,138.5,138.5,138.5,138.5
1996:Q3,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,152.9,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.3,139.3,139.3,139.3,139.3,139.3,139.3,139.3,139.3,139.3,139.3,139.3,139.3,139.3,139.3
1996:Q4,149.1,149.1,149.1,149.1,149.1,149.1,149.1,149.1,149,149,149,149,149,149,149,149,135.6,135.6,135.6,135.6,135.6,135.6,135.6,135.6,135.6,135.6,135.6,135.6,135.6,135.6,135.6,135.6,135.6,135.6,135.6,135.6,135.3,135.3,135.3,135.3,135.3,135.3,135.3,135.3,135.3,135.3,135.3,135.3,135.3,135.3,135.3
1997:Q1,140.9,140.9,140.9,140.9,140.9,140.9,140.9,140.9,140.8,140.8,140.8,140.8,140.8,140.8,140.8,140.8,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3
1997:Q2,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.9,139.8,139.8,139.8,139.8,139.8,139.8,139.8,139.8,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126
1997:Q3,139.7,139.7,139.7,139.7,139.7,139.7,139.7,139.7,139.7,139.7,139.7,139.7,139.7,139.7,139.7,139.7,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6
1997:Q4,141.8,141.8,141.8,141.8,141.8,141.8,141.8,141.8,141.7,141.7,141.7,141.7,141.7,141.7,141.7,141.7,127.7,127.7,127.7,127.7,127.7,127.7,127.7,127.7,127.7,127.7,127.7,127.7,127.7,127.7,127.7,127.7,127.7,127.7,127.7,127.7,127.4,127.4,127.4,127.4,127.4,127.4,127.4,127.4,127.4,127.4,127.4,127.4,127.4,127.4,127.4
1998:Q1,146.4,146.4,146.4,146.4,146.4,146.4,146.4,146.4,146.3,146.3,146.3,146.3,146.3,146.3,146.3,146.3,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,131.7,131.7,131.7,131.7,131.7,131.7,131.7,131.7,131.7,131.7,131.7,131.7,131.7,131.7,131.7
1998:Q2,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1
1998:Q3,156.5,156.5,156.5,156.5,156.5,156.5,156.5,156.5,156.4,156.4,156.4,156.4,156.4,156.4,156.4,156.4,141.7,141.7,141.7,141.7,141.7,141.7,141.7,141.7,141.7,141.7,141.7,141.7,141.7,141.7,141.7,141.7,141.7,141.7,141.7,141.7,141.4,141.4,141.4,141.4,141.4,141.4,141.4,141.4,141.4,141.4,141.4,141.4,141.4,141.4,141.4
1998:Q4,161.8,161.8,161.8,161.8,161.8,161.8,161.8,161.8,161.8,161.8,161.8,161.8,161.8,161.8,161.8,161.8,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.6,146.6,146.6,146.6,146.6,146.6,146.6,146.6,146.6,146.6,146.6,146.6,146.6,146.6,146.6
1999:Q1,163,163,163,163,163,163,163,163,162.9,162.9,162.9,162.9,162.9,162.9,162.9,162.9,148.1,148.1,148.1,148.1,148.1,148.1,148.1,148.1,148.1,148.1,148.1,148.1,148.1,148.1,148.1,148.1,148.1,148.1,148.1,148.1,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8
1999:Q2,164.2,164.2,164.2,164.2,164.2,164.2,164.2,164.2,164.1,164.1,164.1,164.1,164.1,164.1,164.1,164.1,149.3,149.3,149.3,149.3,149.3,149.3,149.3,149.3,149.3,149.3,149.3,149.3,149.3,149.3,149.3,149.3,149.3,149.3,149.3,149.3,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149
1999:Q3,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,165.4,150.5,150.5,150.5,150.5,150.5,150.5,150.5,150.5,150.5,150.5,150.5,150.5,150.5,150.5,150.5,150.5,150.5,150.5,150.5,150.5,150.2,150.2,150.2,150.2,150.2,150.2,150.2,150.2,150.2,150.2,150.2,150.2,150.2,150.2,150.2
1999:Q4,167.4,167.4,167.4,167.4,167.4,167.4,167.4,167.4,167.4,167.4,167.4,167.4,167.4,167.4,167.4,167.4,152.5,152.5,152.5,152.5,152.5,152.5,152.5,152.5,152.5,152.5,152.5,152.5,152.5,152.5,152.5,152.5,152.5,152.5,152.5,152.5,152.2,152.2,152.2,152.2,152.2,152.2,152.2,152.2,152.2,152.2,152.2,152.2,152.2,152.2,152.2
2000:Q1,172.8,172.8,172.8,172.8,172.8,172.8,172.8,172.8,172.7,172.7,172.7,172.7,172.7,172.7,172.7,172.7,157.7,157.7,157.7,157.7,157.7,157.7,157.7,157.7,157.7,157.7,157.7,157.7,157.7,157.7,157.7,157.7,157.7,157.7,157.7,157.7,157.4,157.4,157.4,157.4,157.4,157.4,157.4,157.4,157.4,157.4,157.4,157.4,157.4,157.4,157.4
2000:Q2,173.6,173.6,173.6,173.6,173.6,173.6,173.6,173.6,173.5,173.5,173.5,173.5,173.5,173.5,173.5,173.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.2,158.2,158.2,158.2,158.2,158.2,158.2,158.2,158.2,158.2,158.2,158.2,158.2,158.2,158.2
2000:Q3,179.9,179.9,179.9,179.9,179.9,179.9,179.9,179.9,179.9,179.9,179.9,179.9,179.9,179.9,179.9,179.9,164.7,164.7,164.7,164.7,164.7,164.7,164.7,164.7,164.7,164.7,164.7,164.7,164.7,164.7,164.7,164.7,164.7,164.7,164.7,164.7,164.3,164.3,164.3,164.3,164.3,164.3,164.3,164.3,164.3,164.3,164.3,164.3,164.3,164.3,164.3
2000:Q4,185.1,185.1,185.1,185.1,185.1,185.1,185.1,185.1,185,185,185,185,185,185,185,185,169.7,169.7,169.7,169.7,169.7,169.7,169.7,169.7,169.7,169.7,169.7,169.7,169.7,169.7,169.7,169.7,169.7,169.7,169.7,169.7,169.4,169.4,169.4,169.4,169.4,169.4,169.4,169.4,169.4,169.4,169.4,169.4,169.4,169.4,169.4
2001:Q1,186.1,186.1,186.1,186.1,186.1,186.1,186.1,186.1,186,186,186,186,186,186,186,186,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.4,170.4,170.4,170.4,170.4,170.4,170.4,170.4,170.4,170.4,170.4,170.4,170.4,170.4,170.4
2001:Q2,189.8,189.8,189.8,189.8,189.8,189.8,189.8,189.8,189.7,189.7,189.7,189.7,189.7,189.7,189.7,189.7,174.5,174.5,174.5,174.5,174.5,174.5,174.5,174.5,174.5,174.5,174.5,174.5,174.5,174.5,174.5,174.5,174.5,174.5,174.5,174.5,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1,174.1
2001:Q3,192.9,192.9,192.9,192.9,192.9,192.9,192.9,192.9,192.8,192.8,192.8,192.8,192.8,192.8,192.8,192.8,177.6,177.6,177.6,177.6,177.6,177.6,177.6,177.6,177.6,177.6,177.6,177.6,177.6,177.6,177.6,177.6,177.6,177.6,177.6,177.6,177.3,177.3,177.3,177.3,177.3,177.3,177.3,177.3,177.3,177.3,177.3,177.3,177.3,177.3,177.3
2001:Q4,196.8,196.8,196.8,196.8,196.8,196.8,196.8,196.8,196.8,196.8,196.8,196.8,196.8,196.8,196.8,196.8,181.5,181.5,181.5,181.5,181.5,181.5,181.5,181.5,181.5,181.5,181.5,181.5,181.5,181.5,181.5,181.5,181.5,181.5,181.5,181.5,181.1,181.1,181.1,181.1,181.1,181.1,181.1,181.1,181.1,181.1,181.1,181.1,181.1,181.1,181.1
2002:Q1,200.4,200.4,200.4,200.4,200.4,200.4,200.4,200.4,200.3,200.3,200.3,200.3,200.3,200.3,200.3,200.3,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,184.6,184.6,184.6,184.6,184.6,184.6,184.6,184.6,184.6,184.6,184.6,184.6,184.6,184.6,184.6
2002:Q2,205,205,205,205,205,205,205,205,204.9,204.9,204.9,204.9,204.9,204.9,204.9,204.9,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190
2002:Q3,212.8,212.8,212.8,212.8,212.8,212.8,212.8,212.8,212.7,212.7,212.7,212.7,212.7,212.7,212.7,212.7,198.2,198.2,198.2,198.2,198.2,198.2,198.2,198.2,198.2,198.2,198.2,198.2,198.2,198.2,198.2,198.2,198.2,198.2,198.2,198.2,197.9,197.9,197.9,197.9,197.9,197.9,197.9,197.9,197.9,197.9,197.9,197.9,197.9,197.9,197.9
2002:Q4,218.1,218.1,218.1,218.1,218.1,218.1,218.1,218.1,218,218,218,218,218,218,218,218,203.2,203.2,203.2,203.2,203.2,203.2,203.2,203.2,203.2,203.2,203.2,203.2,203.2,203.2,203.2,203.2,203.2,203.2,203.2,203.2,202.8,202.8,202.8,202.8,202.8,202.8,202.8,202.8,202.8,202.8,202.8,202.8,202.8,202.8,202.8
2003:Q1,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.6,217.1,217.1,217.1,217.1,217.1,217.1,217.1,217.1,203.5,203.5,203.5,203.5,203.5,203.5,203.5,203.5,203.5,203.5,203.5,203.5,203.5,203.5,203.5,203.5,203.5,203.5,203.5,203.5,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204
2003:Q2,220.5,220.5,220.5,220.5,220.5,220.5,220.5,220.5,219.8,219.8,219.8,219.8,219.8,219.8,219.8,219.8,206.5,206.5,206.5,206.5,206.5,206.5,206.5,206.5,206.5,206.5,206.5,206.5,206.5,206.5,206.5,206.5,206.5,206.5,206.5,206.5,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6
2003:Q3,220,220,220,220,220,220,220,220,219.3,219.3,219.3,219.3,219.3,219.3,219.3,219.3,207.5,207.5,207.5,207.5,207.5,207.5,207.5,207.5,207.5,207.5,207.5,207.5,207.5,207.5,207.5,207.5,207.5,207.5,207.5,207.5,210.2,210.2,210.2,210.2,210.2,210.2,210.2,210.2,210.2,210.2,210.2,210.2,210.2,210.2,210.2
2003:Q4,219.2,219.2,219.2,219.2,219.2,219.2,219.2,219.2,218.7,218.7,218.7,218.7,218.7,218.7,218.7,218.7,207.8,207.8,207.8,207.8,207.8,207.8,207.8,207.8,207.8,207.8,207.8,207.8,207.8,207.8,207.8,207.8,207.8,207.8,207.8,207.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8
2004:Q1,220,220,220,220,220,220,220,220,219.9,219.9,219.9,219.9,219.9,219.9,219.9,219.9,211.2,211.2,211.2,211.2,211.2,211.2,211.2,211.2,211.2,211.2,211.2,211.2,211.2,211.2,211.2,211.2,211.2,211.2,211.2,211.2,212.3,212.3,212.3,212.3,212.3,212.3,212.3,212.3,212.3,212.3,212.3,212.3,212.3,212.3,212.3
2004:Q2,218.1,218.1,218.1,218.1,218.1,218.1,218.1,218.1,217.9,217.9,217.9,217.9,217.9,217.9,217.9,217.9,210.5,210.5,210.5,210.5,210.5,210.5,210.5,210.5,210.5,210.5,210.5,210.5,210.5,210.5,210.5,210.5,210.5,210.5,210.5,210.5,211.5,211.5,211.5,211.5,211.5,211.5,211.5,211.5,211.5,211.5,211.5,211.5,211.5,211.5,211.5
2004:Q3,217,217,217,217,217,217,217,217,216.4,216.4,216.4,216.4,216.4,216.4,216.4,216.4,209.9,209.9,209.9,209.9,209.9,209.9,209.9,209.9,209.9,209.9,209.9,209.9,209.9,209.9,209.9,209.9,209.9,209.9,209.9,209.9,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6
2004:Q4,218.2,218.2,218.2,218.2,218.2,218.2,218.2,218.2,216.4,216.4,216.4,216.4,216.4,216.4,216.4,216.4,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.1,209.1,209.1,209.1,209.1,209.1,209.1,209.1,209.1,209.1,209.1,209.1,209.1,209.1,209.1
2005:Q1,213.4,213.4,213.4,213.4,213.4,213.4,213.4,213.4,204,204,204,204,204,204,204,204,202.7,202.7,202.7,202.7,202.7,202.7,202.7,202.7,202.7,202.7,202.7,202.7,202.7,202.7,202.7,202.7,202.7,202.7,202.7,202.7,202.9,202.9,202.9,202.9,202.9,202.9,202.9,202.9,202.9,202.9,202.9,202.9,202.9,202.9,202.9
2005:Q2,213.7,213.7,213.7,213.7,213.7,213.7,213.7,213.7,208.2,208.2,208.2,208.2,208.2,208.2,208.2,208.2,207.9,207.9,207.9,207.9,207.9,207.9,207.9,207.9,207.9,207.9,207.9,207.9,207.9,207.9,207.9,207.9,207.9,207.9,207.9,207.9,207.9,207.9,207.9,207.9,207.9,207.9,207.9,207.9,207.9,207.9,207.9,207.9,207.9,207.9,207.9
2005:Q3,212.8,212.8,212.8,212.8,212.8,212.8,212.8,212.8,212.2,212.2,212.2,212.2,212.2,212.2,212.2,212.2,209.1,209.1,209.1,209.1,209.1,209.1,209.1,209.1,209.1,209.1,209.1,209.1,209.1,209.1,209.1,209.1,209.1,209.1,209.1,209.1,210.3,210.3,210.3,210.3,210.3,210.3,210.3,210.3,210.3,210.3,210.3,210.3,210.3,210.3,210.3
2005:Q4,216.4,216.4,216.4,216.4,216.4,216.4,216.4,216.4,222.4,222.4,222.4,222.4,222.4,222.4,222.4,222.4,220.1,220.1,220.1,220.1,220.1,220.1,220.1,220.1,220.1,220.1,220.1,220.1,220.1,220.1,220.1,220.1,220.1,220.1,220.1,220.1,222.1,222.1,222.1,222.1,222.1,222.1,222.1,222.1,222.1,222.1,222.1,222.1,222.1,222.1,222.1
2006:Q1,222.8,222.8,222.8,222.8,222.8,222.8,222.8,222.8,225.2,225.2,225.2,225.2,225.2,225.2,225.2,225.2,228.9,228.9,228.9,228.9,228.9,228.9,228.9,228.9,228.9,228.9,228.9,228.9,228.9,228.9,228.9,228.9,228.9,228.9,228.9,228.9,229.8,229.8,229.8,229.8,229.8,229.8,229.8,229.8,229.8,229.8,229.8,229.8,229.8,229.8,229.8
2006:Q2,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,231.5,231.5,231.5,231.5,231.5,231.5,231.5,231.5,236.9,236.9,236.9,236.9,236.9,236.9,236.9,236.9,236.9,236.9,236.9,236.9,236.9,236.9,236.9,236.9,236.9,236.9,236.9,236.9,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237
2006:Q3,243.1,243.1,243.1,243.1,243.1,243.1,243.1,243.1,241.4,241.4,241.4,241.4,241.4,241.4,241.4,241.4,241.1,241.1,241.1,241.1,241.1,241.1,241.1,241.1,241.1,241.1,241.1,241.1,241.1,241.1,241.1,241.1,241.1,241.1,241.1,241.1,240.6,240.6,240.6,240.6,240.6,240.6,240.6,240.6,240.6,240.6,240.6,240.6,240.6,240.6,240.6
2006:Q4,243.6,243.6,243.6,243.6,243.6,243.6,243.6,243.6,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,239.5,239.5,239.5,239.5,239.5,239.5,239.5,239.5,239.5,239.5,239.5,239.5,239.5,239.5,239.5,239.5,239.5,239.5,239.5,239.5,239.4,239.4,239.4,239.4,239.4,239.4,239.4,239.4,239.4,239.4,239.4,239.4,239.4,239.4,239.4
2007:Q1,241,241,241,241,240.9,240.9,240.9,240.9,240.5,240.5,240.5,240.5,240.5,240.5,240.5,240.5,240.5,240.5,240.5,240.5,240.5,240.5,240.5,240.5,240.5,240.5,240.5,240.5,240.5,240.5,240.5,240.5,240.5,240.5,240.5,240.5,240.9,240.9,240.9,240.9,240.9,240.9,240.9,240.9,240.9,240.9,240.9,240.9,240.9,240.9,240.9
2007:Q2,237,237,237,237,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.4,237.4,237.4,237.4,237.4,237.4,237.4,237.4,237.4,237.4,237.4,237.4,237.4,237.4,237.4,237.4,237.4,237.4,237.4,237.4,237.8,237.8,237.8,237.8,237.8,237.8,237.8,237.8,237.8,237.8,237.8,237.8,237.8,237.8,237.8
2007:Q3,245.9,245.9,245.9,245.9,246.5,246.5,246.5,246.5,246.7,246.7,246.7,246.7,246.7,246.7,246.7,246.7,241.1,241.1,241.1,241.1,241.1,241.1,241.1,241.1,241.1,241.1,241.1,241.1,241.1,241.1,241.1,241.1,241.1,241.1,241.1,241.1,241.3,241.3,241.3,241.3,241.3,241.3,241.3,241.3,241.3,241.3,241.3,241.3,241.3,241.3,241.3
2007:Q4,255.5,255.5,255.5,255.5,256.4,256.4,256.4,256.4,256.2,256.2,256.2,256.2,256.2,256.2,256.2,256.2,252.6,252.6,252.6,252.6,252.6,252.6,252.6,252.6,252.6,252.6,252.6,252.6,252.6,252.6,252.6,252.6,252.6,252.6,252.6,252.6,253.8,253.8,253.8,253.8,253.8,253.8,253.8,253.8,253.8,253.8,253.8,253.8,253.8,253.8,253.8
2008:Q1,260.6,260.6,260.6,260.6,261.1,261.1,261.1,261.1,264.8,264.8,264.8,264.8,264.8,264.8,264.8,264.8,259.5,259.5,259.5,259.5,259.5,259.5,259.5,259.5,259.5,259.5,259.5,259.5,259.5,259.5,259.5,259.5,259.5,259.5,259.5,259.5,262.5,262.5,262.5,262.5,262.5,262.5,262.5,262.5,262.5,262.5,262.5,262.5,262.5,262.5,262.5
2008:Q2,262.2,262.2,262.2,262.2,262.4,262.4,262.4,262.4,269,269,269,269,269,269,269,269,269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5,274.5,274.5,274.5,274.5,274.5,274.5,274.5,274.5,274.5,274.5,274.5,274.5,274.5,274.5,274.5
2008:Q3,268.4,268.4,268.4,268.4,269.1,269.1,269.1,269.1,273.6,273.6,273.6,273.6,273.6,273.6,273.6,273.6,277.8,277.8,277.8,277.8,277.8,277.8,277.8,277.8,277.8,277.8,277.8,277.8,277.8,277.8,277.8,277.8,277.8,277.8,277.8,277.8,283.3,283.3,283.3,283.3,283.3,283.3,283.3,283.3,283.3,283.3,283.3,283.3,283.3,283.3,283.3
2008:Q4,275.4,275.4,275.4,275.4,276.7,276.7,276.7,276.7,284,284,284,284,284,284,284,284,287.6,287.6,287.6,287.6,287.6,287.6,287.6,287.6,287.6,287.6,287.6,287.6,287.6,287.6,287.6,287.6,287.6,287.6,287.6,287.6,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4,296.4
2009:Q1,259.4,259.4,259.4,259.4,260.7,260.7,260.7,260.7,279.3,279.3,279.3,279.3,277.4,277.4,277.4,277.4,278.9,278.9,278.9,278.9,278.9,278.9,278.9,278.9,278.9,278.9,278.9,278.9,278.9,278.9,278.9,278.9,278.9,278.9,278.9,278.9,290.3,290.3,290.3,290.3,290.3,290.3,290.3,290.3,290.3,290.3,290.3,290.3,290.3,290.3,290.3
2009:Q2,254.6,252,252,252,249,249,249,249,273.4,273.4,273.4,273.4,272.9,272.9,272.9,272.9,272.9,272.9,272.9,272.9,272.9,272.9,272.9,272.9,272.9,272.9,272.9,272.9,272.9,272.9,272.9,272.9,272.9,272.9,272.9,272.9,283.3,283.3,283.3,283.3,283.3,283.3,283.3,283.3,283.3,283.3,283.3,283.3,283.3,283.3,283.3
2009:Q3,#N/A,250,256.5,256.5,254.6,254.6,254.6,254.6,275.3,275.3,275.3,275.3,274.8,274.8,274.8,274.8,273.2,273.2,273.2,273.2,273.2,273.2,273.2,273.2,273.2,273.2,273.2,273.2,273.2,273.2,273.2,273.2,273.2,273.2,273.2,273.2,286.2,286.2,286.2,286.2,286.2,286.2,286.2,286.2,286.2,286.2,286.2,286.2,286.2,286.2,286.2
